"Kapx","r","b","beta","init.size","Kexact","rcrit","p.colonization.from.one","poiss.imm","p.colonization.from.rcrit","p.colonization.to.rcrit","t.extinction.from.Kexact","t.extinction.from.rcrit"
200,1,3,9,0.5,190.70764610378,6.29235389621965,0.000465632283775351,0.00185402311198011,0.123937256624692,0.0102495639667728,1283366987.27405,398848768.569398
250,1,3,9,0.5,240.769987635371,6.23001236462927,0.000422480064039086,0.00168575578483096,0.114554078620076,0.0103290685519674,1145920982.70025,364856196.706887
50,1,4,12,0.5,34.3578166916005,11.6421833083995,0.000173728181260009,0.000856989087431553,0.375460278857599,0.000835180446120819,32.3461691948783,14.4646786585491
75,1,4,12,0.5,61.1953303150592,9.8046696849408,0.000150069204741881,0.000740298114346042,0.264474668410152,0.00137955249844182,948.922382456787,269.602115212689
100,1,4,12,0.5,86.7814388593306,9.21856114066937,0.000142246483086954,0.000701764833061215,0.20628008991202,0.00180150471027586,113604.815443288,37946.046804566
150,1,4,12,0.5,137.257295305669,8.74270469433061,0.000127971689600024,0.000631564004175515,0.195722319101907,0.00190705727064603,1246568602.65685,362913900.505138
200,1,4,12,0.5,187.46507698538,8.53492301461984,0.000116013060143387,0.000572814930400094,0.183734795817334,0.00196080908443736,1296397908.70789,402857575.970553
250,1,4,12,0.5,237.581848475228,8.41815152477247,0.000106326329416999,0.000525214664898154,0.123700052213562,0.00249963948392902,1140727428.75295,367695690.191504
50,1,5,15,0.5,25,20,5.18066218973421e-05,0.000306318775837869,0.733833312302514,7.97229841816285e-05,14.6325920272134,12.7000895253581
75,1,5,15,0.5,56.7944947177034,13.2055052822966,3.23519381821948e-05,0.00019020322962493,0.278878073331385,0.00026920728065157,176.914404637905,63.2772365813484
100,1,5,15,0.5,82.9436171968946,12.0563828031054,3.26511257623782e-05,0.000191456850605963,0.243349487117432,0.000358026495962474,10536.9910047216,3756.93431717169
150,1,5,15,0.5,133.788253360656,11.2117466393437,3.12884732001297e-05,0.000183010217605312,0.190841797584914,0.000477173331085138,273967014.841412,97056281.8267763
200,1,5,15,0.5,184.138617255817,10.8613827441827,2.92672842280029e-05,0.000171003914016223,0.183143169737626,0.000498941290426391,1311029320.63081,396356955.63901
250,1,5,15,0.5,234.331346231725,10.6686537682748,2.73621339923039e-05,0.000159782370344749,0.174755352830142,0.000512247932006904,1160376077.2263,369442669.346435
75,1,6,18,0.5,51.5367250374008,17.4632749625992,6.82914120320986e-06,4.59944891095805e-05,0.32293187026223,4.49040576751096e-05,54.9996250223332,23.48201470662
100,1,6,18,0.5,78.7647603485372,15.2352396514628,7.24853246491689e-06,4.86179309267639e-05,0.262195045152969,7.28074196474968e-05,1433.81818549359,503.547333998685
150,1,6,18,0.5,130.172158288996,13.8278417110041,7.61082320034466e-06,5.08433073875544e-05,0.230293976972196,0.000100212685787493,20124936.3322065,6456341.52460924
200,1,6,18,0.5,180.719770663804,13.2802293361956,7.38647686272046e-06,4.92507532705236e-05,0.179746347039616,0.000128372591277317,1317694254.92481,477506626.915165
250,1,6,18,0.5,231.013760599293,12.9862394007069,7.06531444929393e-06,4.70577022235076e-05,0.174081318657389,0.000133474140085309,1170474383.24706,361998495.374869
75,1,7,21,0.5,44.295630140987,23.704369859013,1.54877622685492e-06,1.15965144055466e-05,0.502056410703644,5.23947806570059e-06,25.1917856436399,15.4014778905584
100,1,7,21,0.5,74.108875384557,18.891124615443,1.55508768790257e-06,1.15878808107376e-05,0.307703781458404,1.28009547655427e-05,290.371470685146,97.082493858289
150,1,7,21,0.5,126.383968515405,16.6160314845947,1.81620459967538e-06,1.34700724566341e-05,0.259306518899913,2.15480763473088e-05,1612039.14582418,557137.742807897
200,1,7,21,0.5,177.198512997452,15.8014870025476,1.85486141317959e-06,1.37251515686121e-05,0.217724288924625,2.79155722938545e-05,1288247179.43074,432654632.9658
250,1,7,21,0.5,227.623748520301,15.3762514796994,1.81981632797854e-06,1.34476072173442e-05,0.171353159937905,3.49871001673455e-05,1179930076.89205,431773744.713415
100,1,8,24,0.5,68.7156333832011,23.2843666167989,3.19443565408657e-07,2.58664391550854e-06,0.330713833685326,2.26352906723349e-06,88.6325021629162,36.7187216300633
150,1,8,24,0.5,122.390660630118,19.6093393698816,4.2200986197605e-07,3.40034260005082e-06,0.277719758582167,4.66425475990805e-06,163719.207350837,57801.7348374196
200,1,8,24,0.5,173.562877718661,18.4371222813387,4.57902407094016e-07,3.6805330489485e-06,0.205349597754583,7.21964911043533e-06,992300529.92222,365172655.938261
250,1,8,24,0.5,224.155222844023,17.8447771559772,4.66312762785187e-07,3.74267980969674e-06,0.207126579774231,7.79907045672117e-06,1178905842.12315,404946236.893326
100,1,9,27,0.5,61.9392822227736,29.0607177772264,6.57512603164768e-08,5.68889288819489e-07,0.419865663269762,3.16748514993306e-07,38.7852676736407,21.0378506498879
150,1,9,27,0.5,118.147140522806,22.8528594771942,9.48538946206746e-08,8.16666699365506e-07,0.285855043373689,1.00513840383049e-06,21207.0460207914,7329.56846645237
200,1,9,27,0.5,169.798384908422,21.2016150915782,1.11369830389346e-07,9.56512985149112e-07,0.230685985780562,1.59533041849139e-06,227300818.5137,88003840.8757002
250,1,9,27,0.5,220.60119879402,20.3988012059796,1.178602303199e-07,1.01076961743508e-06,0.197510735337236,2.04939777575486e-06,1203918495.92115,455772556.57397
100,1,10,30,0.5,50,40,1.71967516520351e-08,1.56922377529932e-07,0.733901324648248,2.99032097590712e-08,20.7269221485951,17.4624374137157
150,1,10,30,0.5,113.588989435407,26.4110105645933,2.04971715620489e-08,1.86152739633872e-07,0.284172153026143,2.13977084563578e-07,3526.27660304439,1300.6775942357
200,1,10,30,0.5,165.887234393789,24.1127656062109,2.65073732246903e-08,2.40162646362251e-07,0.249485550343452,3.53825645383752e-07,23679153.1555839,9357056.30868683
250,1,10,30,0.5,216.953597148327,23.0464028516734,2.94523595117885e-08,2.66462351979623e-07,0.22407351498662,4.63463471080354e-07,1205278302.64663,486068782.20713
25,1,4,6,1,18.26208734813,2.73791265186999,0.0435955227034409,0.0552612549343633,0.295898520782147,0.212985878288085,47.56545377253,11.4704026410622
50,1,4,6,1,43.712315177208,2.28768482279202,0.028357642850332,NA,0.15591161677147,0.300297404450956,31162.9745041594,7217.88458042963
75,1,4,6,1,68.8204141630923,2.17958583690773,0.0235021304356485,NA,0.136504416835236,0.302170940278513,137314229.027545,34422660.3341582
100,1,4,6,1,93.8693797647189,2.13062023528114,0.0205294539351364,NA,0.122887988317398,0.303108679077432,2312700514.21205,600356628.569922
150,1,4,6,1,143.915442605966,2.08455739403441,0.016920540217491,NA,0.104774579688223,0.304047052658299,1860405414.26513,498888193.334628
200,1,4,6,1,193.937479641692,2.06252035830835,0.0147288178243341,NA,0.0929790116719673,0.30451647467286,1605690422.62455,437289037.048918
250,1,4,6,1,243.950403058444,2.04959694155625,0.013217054630042,NA,0.0845086841025034,0.304798202392749,1425109651.81175,391635773.470499
25,1,5,7.5,1,16.1237243569579,3.87627564304205,0.0377092705648156,0.04766604275264,0.342962002805389,0.149285967227209,27.4972498972915,9.70025782964391
50,1,5,7.5,1,42.0256241897666,2.97437581023336,0.0228194059946779,0.0317966071318413,0.201004433338191,0.204463222762243,6878.22784727572,1178.67034499299
75,1,5,7.5,1,67.2102468168128,2.78975318318718,0.0189303570172948,0.0272684375916579,0.181413720615517,0.206502451279,19552051.1947298,3738125.6465227
100,1,5,7.5,1,92.2911821679223,2.70881783207771,0.0165522778919603,0.024282708179118,0.166073092484344,0.207521514616912,2279796444.99074,457113948.238718
150,1,5,7.5,1,142.365943062411,2.63405693758939,0.013655036601247,0.0204537048578904,0.144288163411522,0.20854016231819,1853189710.62127,388127424.194811
200,1,5,7.5,1,192.401264480512,2.59873551948847,0.0118908332559054,0.0180267825765182,0.129431389303772,0.209049319446319,1613598866.7487,344957668.905125
250,1,5,7.5,1,242.421849552115,2.57815044788543,0.0106723625240988,0.0163105802939822,0.118486041762729,0.209354757913916,1421381262.15685,307520340.798537
25,1,6,9,1,13.4051248379533,5.59487516204667,0.0368187513508252,0.0465832452152519,0.512876528152281,0.08743570707549,18.0461325346166,10.4670115389167
50,1,6,9,1,40.2756668824971,3.72433311750293,0.0187160503655188,0.0258054045467264,0.238570467704843,0.145264425643372,1892.74864139013,434.93214034508
75,1,6,9,1,65.568472765812,3.43152723418803,0.0154272249332588,0.021949652204943,0.14490555306329,0.196030077991191,3239484.86675136,856063.469629698
100,1,6,9,1,90.692104549907,3.30789545009305,0.0135525577562349,0.0195977839817818,0.132597638404208,0.197047477803619,2048618186.32149,575119612.799088
150,1,6,9,1,140.804069647078,3.19593035292171,0.0112281731987606,0.016534187622989,0.114946625111996,0.198064835826475,1885597340.48592,558828668.04482
200,1,6,9,1,190.856273098819,3.1437269011815,0.00979659274312716,0.0145760696755206,0.102890967980493,0.198573485565299,1580826384.11435,480449117.668324
250,1,6,9,1,240.88650049522,3.11349950477977,0.00880241541919941,0.0131869855691256,0.0940228888880598,0.198878662958931,1431603031.47286,441481086.543733
50,1,7,10.5,1,38.4484512566783,4.55154874332171,0.0155403329728032,0.0212466742642791,0.268202420870458,0.10681652962396,638.415990018939,173.148378176605
75,1,7,10.5,1,63.8914703552702,4.10852964472976,0.0128238791086439,0.0180621185403789,0.181003131189035,0.13937311165969,630995.20894293,201856.850932279
100,1,7,10.5,1,89.0705297124666,3.92947028753343,0.0113071344296614,0.0161613124220306,0.168663769320626,0.140497409215983,1115202075.47974,251874487.365638
150,1,7,10.5,1,139.2292403619,3.77075963810017,0.00939993932562451,0.013654367414511,0.149140325914729,0.141618385746969,1838936100.99346,444959308.88908
200,1,7,10.5,1,189.302209025432,3.69779097456785,0.00821426519448947,0.0120409443939993,0.134993068957196,0.142177587798236,1612820079.68096,402800133.091129
250,1,7,10.5,1,239.344176775944,3.65582322405575,0.00738716153328876,0.0108933527902531,0.124266446572345,0.142512688340211,1454739945.00796,370003213.722382
50,1,8,12,1,36.52417469626,5.47582530373998,0.0127839514178982,0.0173745373233389,0.220645738164937,0.100291878270709,260.909029212604,79.0664477439498
75,1,8,12,1,62.1749019178793,4.82509808212066,0.0107327380271758,0.0149995719504064,0.213674776300251,0.102763240094346,142735.032566907,36801.6305853181
100,1,8,12,1,87.424630354416,4.57536964558404,0.0095117259457037,0.0134719653808859,0.202970566726147,0.103985592249024,300431267.308802,85244740.2617928
150,1,8,12,1,137.640828326185,4.35917167381547,0.00791445844702424,0.0113747781501178,0.122891594287293,0.135239092586991,1875949642.57267,577693033.005958
200,1,8,12,1,187.738759529438,4.26124047056229,0.00693836774183528,0.0100523822038245,0.111134782832605,0.135802866014532,1629042365.39547,520560797.436992
250,1,8,12,1,237.794691660195,4.2053083398051,0.00625104993565812,0.00910423164094813,0.102196828292829,0.136140797842553,1455422943.48945,475011324.381259
50,1,9,13.5,1,34.4731886124821,6.52681138751788,0.0110113460740774,0.0148899727124419,0.307312058867736,0.0616776747589259,127.11654745264,42.521770915403
75,1,9,13.5,1,60.4135003237456,5.5864996762544,0.00901362530562626,0.0125230561738477,0.242237929985621,0.0778336781819807,37095.2406008865,10938.0471662457
100,1,9,13.5,1,85.7523291251575,5.24767087484253,0.00798947460033303,0.0112383836918193,0.169082280057089,0.0987155703975014,61254274.7002456,20267318.0133271
150,1,9,13.5,1,136.03815682486,4.96184317513958,0.0067315420399834,0.00959304433255797,0.152765877336279,0.0999499969765872,1911454146.27755,491807105.383432
200,1,9,13.5,1,186.165594356404,4.83440564359597,0.00591789674492697,0.00849443952309078,0.139756726413687,0.100564122580954,1642530220.6603,442095417.181779
250,1,9,13.5,1,236.237850334279,4.76214966572086,0.0053400683150557,0.00770094088925793,0.129489634816029,0.100931584416736,1451033014.55957,400682689.328604
50,1,10,15,1,32.2474487139159,7.75255128608411,0.00936620703088297,0.0126344368904875,0.321524179698965,0.0477271063743636,72.3470823126413,26.92448128009
75,1,10,15,1,58.6007662722764,6.39923372772363,0.00749903338836749,0.0103758007013294,0.202750578162274,0.073428265638079,10992.618128086,3531.10779372492
100,1,10,15,1,84.0512483795333,5.94875162046672,0.00677101670472103,0.00947299927404725,0.197519310247339,0.0747540449847474,12835299.4644634,3532339.940615
150,1,10,15,1,134.420493633626,5.57950636637436,0.00574979674714357,0.0081396149657883,0.18243854273156,0.0760647519433063,1928024579.93561,596550331.023631
200,1,10,15,1,184.582364335845,5.41763566415541,0.00505797095082163,0.00720711093994173,0.117526394569094,0.0961982339382614,1652578267.84646,538198793.200411
250,1,10,15,1,234.673449411797,5.32655058820285,0.00457580579726469,0.00654735418753796,0.108850391282754,0.0965704279543757,1452338035.59417,486826428.271409
25,1,2,4,1,20.5691785736085,2.43082142639147,0.0336321586043763,NA,0.214116852053919,0.258091797458514,108.823904543731,25.1389423546488
50,1,2,4,1,45.8174242292714,2.18257577072857,0.0241423660174028,NA,0.180208080094415,0.26348457077968,233396.072793543,59653.3701736005
75,1,2,4,1,70.8838624939084,2.11613750609161,0.020063585668715,NA,0.158321383067706,0.265290615038047,1121903601.87287,304381966.80753
100,1,2,4,1,95.9148164229596,2.0851835770404,0.0175414277547434,NA,0.142878403487445,0.266195179499342,2217735286.12953,618285932.51398
150,1,2,4,1,145.94442299442,2.05557700558019,0.0144677192859557,NA,0.122223794397561,0.267100759511086,1825824763.18845,522317441.92652
200,1,2,4,1,195.958754117408,2.04124588259191,0.0125969985303998,NA,0.108701471291777,0.267553927375066,1584587885.09276,458967434.736534
250,1,2,4,1,245.967208707915,2.03279129208541,0.0113054240343723,NA,0.0989551055061202,0.267825948322524,1420075781.29148,414332921.910151
25,1,3,6,1,17.7823299831253,4.21767001687473,0.018609399219304,0.0311814723769837,0.31074343689232,0.0950973425219121,33.2967427839027,13.4415359126054
50,1,3,6,1,43.5561711201316,3.44382887986842,0.0125272504716563,0.0229919766611916,0.183114680706875,0.141747190440383,17113.4280327392,4402.68351510241
75,1,3,6,1,68.7261363439071,3.27386365609286,0.0105583375293747,0.0199858439163352,0.16561964907179,0.143565328038323,73227471.010003,20935799.5661318
100,1,3,6,1,93.8017659699928,3.19823403000718,0.00929202910120451,0.0179013951336026,0.151661208072229,0.144476842675477,2290653258.75107,685796070.54934
150,1,3,6,1,143.872224634439,3.1277753655606,0.00771009160653241,0.015161322752894,0.131712562843943,0.145389919949592,1856219645.24591,579920555.703214
200,1,3,6,1,193.905712617222,3.09428738277775,0.00673154032304073,0.0133976624352669,0.118077899606875,0.145847028845285,1598430680.28423,509560496.821441
250,1,3,6,1,243.925288042006,3.07471195799447,0.00605057388918841,0.0121411156629552,0.108030845269863,0.146121473040411,1416521715.53891,456920866.794648
25,1,4,8,1,13.7015621187164,7.29843788128358,0.0120716600091952,0.0217798206419886,0.519417459917972,0.0308113213776163,16.0613195700052,10.8342734204492
50,1,4,8,1,41.138357147217,4.86164285278295,0.0068655713950813,0.0131949602289368,0.265995389018008,0.0566124032995902,2055.66690700197,491.857473322941
75,1,4,8,1,66.4879008646923,4.51209913530767,0.00590598371954033,0.0116215075480006,0.257014656479202,0.058469200693534,4431999.53776746,1250948.34256331
100,1,4,8,1,91.6348484585428,4.36515154145714,0.00522042408191565,0.0104080903897916,0.157214131494156,0.0805031638321409,2129777925.90214,645226955.454218
150,1,4,8,1,141.767724987817,4.23227501218322,0.00438268639803006,0.00886629399592055,0.138997354901188,0.0814111527248124,1860313169.51948,600543105.25039
200,1,4,8,1,191.829632845919,4.17036715408081,0.00384731981126094,0.00784915740491397,0.125761543179923,0.0818659259206272,1623013428.40709,539629978.954139
250,1,4,8,1,241.86547017532,4.13452982467953,0.00346894344258983,0.00711721384845799,0.115720797109668,0.0821390254580789,1403228136.80636,474587319.349143
50,1,5,10,1,38.5078105935821,6.49218940641788,0.0037235828392586,0.00745913252866013,0.241755595133296,0.0322020038544644,387.481403917093,119.528850995802
75,1,5,10,1,64.1547594742265,5.8452405257735,0.00332696683792352,0.00678114806196321,0.244097069963773,0.033889846763693,370798.21970163,99205.1595057152
100,1,5,10,1,89.4076365356005,5.59236346439948,0.00301629747487988,0.00620364023698155,0.236267451563059,0.0347359613323924,845182705.789145,250630376.447228
150,1,5,10,1,139.628607910488,5.37139208951224,0.00256163276867921,0.00532340917438249,0.144012078176224,0.0468547479615174,1891416084.24653,613180878.781368
200,1,5,10,1,189.729333728484,5.27066627151642,0.00226704837046432,0.00473902030849148,0.131661881270754,0.0472865927275764,1632807928.64133,551246969.330395
250,1,5,10,1,239.787041057399,5.21295894260101,0.00205361830396322,0.0043097032924721,0.121925019176764,0.0475460709059188,1412183473.57413,487962806.66243
50,1,6,12,1,35.5646599662505,8.43534003374946,0.00204024278676374,0.00424166362850942,0.282606568086796,0.0144530089543991,112.420826991589,40.4551788594522
75,1,6,12,1,61.7075357208256,7.29246427917442,0.00186752917493011,0.00393037307852008,0.229256563034703,0.019801368547299,42196.8083390666,14380.6854047291
100,1,6,12,1,87.1123422402632,6.88765775973685,0.00174058388116574,0.00368497976997081,0.227346895072438,0.0205352592264168,87079055.0918638,24683905.6597633
150,1,6,12,1,137.452272687814,6.54772731218571,0.00152004052878861,0.00324026138855038,0.214194513035303,0.0212728254139075,1915845859.46236,612577667.223707
200,1,6,12,1,187.603531939986,6.39646806001436,0.00135472811735279,0.00289956876975609,0.135923322932523,0.0278901832730905,1639188346.89289,552904210.933114
250,1,6,12,1,237.689238911837,6.31076108816343,0.00123483409060255,0.00265001235056853,0.126759464844587,0.028123651799294,1441407363.85228,501140134.968757
50,1,7,14,1,32.0948100502085,10.9051899497915,0.00114000619813534,0.00245176112005135,0.373936834549937,0.00552871971272139,47.4443631098467,20.2825149571432
75,1,7,14,1,59.1197133741609,8.88028662583906,0.00104452679897521,0.00226231566435625,0.27876444123619,0.00928089416765597,6411.99957385048,1912.48889858207
100,1,7,14,1,84.7393776099978,8.26062239000222,0.000999550024374718,0.00217268080170105,0.216931463474288,0.0121841913495491,7987516.49143077,2865762.47585289
150,1,7,14,1,135.235782728386,7.76421727161421,0.000900843391081269,0.00196640489548777,0.209664838505755,0.012800421851084,1918039035.27306,596888046.486176
200,1,7,14,1,185.450829113618,7.54917088638241,0.00081637653782727,0.00178659122609022,0.198732090873615,0.0131109687482527,1641545797.5026,547054744.857803
250,1,7,14,1,235.571249664409,7.42875033559069,0.000747843824104177,0.00163949156010662,0.130366393481923,0.0168650174569109,1453032215.4092,503150097.406298
50,1,8,16,1,27.4031242374328,14.5968757625672,0.000686870209927225,0.0015223154421636,0.540854730585837,0.00190408863315853,25.8528383632018,16.4784678117533
75,1,8,16,1,56.3527897640529,10.6472102359471,0.000573203080728579,0.00127351558749366,0.313121187294542,0.00446336309976604,1295.80286514943,424.782299038963
100,1,8,16,1,82.2767142944341,9.72328570556589,0.000571939773208205,0.00127285769982378,0.268595361321566,0.00585566122556599,890356.491069095,290111.451817962
150,1,8,16,1,132.975801729385,9.02419827061534,0.000532563044005123,0.00118785483038607,0.204137200137072,0.00771916125889205,1920449105.32697,756223364.170226
200,1,8,16,1,183.269696917086,8.73030308291429,0.000490959144399551,0.00109665097225511,0.196089319586908,0.0079712362561218,1647047337.14898,537676019.334043
250,1,8,16,1,233.432201792903,8.56779820709727,0.000455057895052374,0.00101750863437428,0.187308124074547,0.00812358549680562,1462521072.84663,500629777.602864
75,1,9,18,1,53.3469899493758,12.6530100506242,0.00030772503458777,0.000699083855575195,0.332177809060342,0.00216263038213269,350.589518244305,120.597946224616
100,1,9,18,1,79.7089169661946,11.2910830338054,0.000320096047437266,0.00072740204726542,0.248040304374301,0.0034647251529817,122492.411754323,45001.0634152451
150,1,9,18,1,130.668513360395,10.3314866396053,0.0003130699428746,0.000711898131198024,0.19761795296732,0.00465281007821937,1904198211.69852,707195913.886779
200,1,9,18,1,181.058459546675,9.94154045332513,0.000294626801819252,0.000670372624683522,0.192687779179789,0.00485150263769874,1623751359.71968,515550512.207835
250,1,9,18,1,231.271160506695,9.72883949330495,0.000276194921447174,0.000628747762239631,0.18563321528513,0.0049721832180835,1454459778.22349,489230787.850157
75,1,10,20,1,50,15,0.000161678472356426,0.00037444752014866,0.339347050047323,0.00104424191997075,127.260884565207,46.3761710967886
100,1,10,20,1,77.0156211871642,12.9843788128358,0.00017727422257271,0.000410245013623892,0.282479229866019,0.00169407382222771,20720.353988221,6671.1937672404
150,1,10,20,1,128.309518948453,11.690481051547,0.000183411747335912,0.00042424048527517,0.246547072196594,0.00230364744845436,1892630022.8659,658485773.027274
200,1,10,20,1,178.815273071201,11.184726928799,0.000176096313022676,0.000407322031130655,0.188548809123531,0.00295116962721717,1666239007.52993,652954629.337704
250,1,10,20,1,229.087121146357,10.9128788536429,0.000167281722394865,0.000386972788094096,0.183350076003703,0.00304446026386787,1470453585.27618,483566154.120326
25,1,2,5,1,19.0663729752108,3.93362702478922,0.012819855984308,0.0275822310208607,0.327685178736829,0.069025122279314,45.3085351747056,11.8362519619656
50,1,2,5,1,44.6397674405503,3.36023255944971,0.00901950701122397,0.0212821541549616,0.19490955027634,0.107704624677765,43115.1829520231,11452.128843551
75,1,2,5,1,69.7753662639497,3.22463373605033,0.00761920736942374,0.0185621323387171,0.176283995102797,0.109281897625847,234124129.848646,68307601.9574871
100,1,2,5,1,94.8366665454634,3.16333345453664,0.00671127952353973,0.0166596276709192,0.16151122237405,0.110074370297981,2245095469.62133,682898486.997898
150,1,2,5,1,144.894287499064,3.10571250093558,0.00557304049789498,0.0141452295793911,0.140414971597858,0.110869343422077,1840738862.93678,582112301.69484
200,1,2,5,1,194.92184318496,3.0781568150403,0.00486737254511034,0.0125196443042504,0.125983905423044,0.111267754205071,1594941618.9892,513819303.477493
250,1,2,5,1,244.938000644959,3.06199935504144,0.00437577113961736,0.0113582472511674,0.115338626440302,0.111507093316066,1422341638.83688,463216616.310926
25,1,3,7.5,1,13.9154759474226,8.08452405257735,0.00450931170433016,0.0125136893346119,0.578095231329514,0.0103338388492702,14.8804442182053,10.7257826513277
50,1,3,7.5,1,41.5900525151255,5.40994748487446,0.00264808571213433,0.0076985668009312,0.230814928694902,0.0268252570757124,2167.59293759656,642.43623305081
75,1,3,7.5,1,66.9596511608254,5.04034883917456,0.00234426661260359,0.00693760417474752,0.223608587002432,0.0279927758012867,5254385.09443129,1850217.206961
100,1,3,7.5,1,92.1147910690857,4.88520893091427,0.00211046952368514,0.0063094803012598,0.212142875319589,0.0285834330635359,2183183611.21624,515081698.771418
150,1,3,7.5,1,142.254999818195,4.74500018180497,0.00178836026309967,0.00541102286000601,0.191510276921299,0.0291783198791539,1881377970.66894,477127010.696407
200,1,3,7.5,1,192.320306970293,4.67969302970704,0.00157685931496141,0.0048051416542467,0.175463356253386,0.0294772634255189,1622160425.8869,425488833.99662
250,1,3,7.5,1,242.358108684263,4.64189131573731,0.00142543769692259,0.00436472084133683,0.162856597449985,0.0296570899395886,1423673765.75582,380792623.462149
50,1,4,10,1,38.1327459504216,7.86725404957844,0.000774838430631819,0.00268599170055025,0.315778857650624,0.00553927411061712,240.842552538085,69.5011411243575
75,1,4,10,1,63.9648906549806,7.03510934501944,0.000726812545527615,0.00253740254077603,0.250628969715045,0.00781051892671852,196307.146149632,71941.4470575256
100,1,4,10,1,89.2795348811006,6.72046511889941,0.000679415467127503,0.00238110368909115,0.247409591139791,0.0081555530636915,512057263.481436,148646671.101982
150,1,4,10,1,139.550732527899,6.44926747210066,0.000593266706686404,0.00208973670563142,0.154791812823647,0.0112750113896898,1901276982.40653,614824298.430989
200,1,4,10,1,189.673333090927,6.32666690907328,0.000531927574385312,0.00187955690253375,0.143035996235589,0.0114691845651961,1634916628.00349,555070524.141623
250,1,4,10,1,239.743308159397,6.2566918406027,0.000485498856042805,0.00171926954817702,0.133345547441607,0.0115864685950979,1416069726.61145,494309893.705541
50,1,5,12.5,1,33.9564392373896,11.0435607626104,0.000218822000351857,0.000879140750292323,0.357044951550622,0.00122738771692627,56.8549203432705,25.4881629130966
75,1,5,12.5,1,60.7390753524675,9.2609246475325,0.000218997693726409,0.000878468417096318,0.259921021070404,0.00223758983044708,12353.2218863954,4342.4694334455
100,1,5,12.5,1,86.3104367406501,8.68956325934994,0.000216661949871731,0.000868601238600356,0.268926319931157,0.00241188410673829,20919414.8215838,6585730.1096289
150,1,5,12.5,1,136.774800660912,8.22519933908779,0.000198668837677405,0.000796668484743383,0.188322216718055,0.00328810685318896,1908747996.20058,699382446.901626
200,1,5,12.5,1,186.977650840866,8.0223491591336,0.000182121025625195,0.000730700960996781,0.17826718054265,0.00339148122837082,1633190302.51368,639056148.118978
250,1,5,12.5,1,237.091666363658,7.90833363634161,0.000168334487216093,0.000675734380946839,0.168747070958138,0.00345428795052917,1455595338.20723,420703381.77921
50,1,6,15,1,27.8309518948453,16.1690481051547,6.67532747831154e-05,0.000302816310880301,0.538478010105485,0.000194825785656222,23.3801301022835,15.8329666151691
75,1,6,15,1,57.1991189256323,11.8008810743677,6.36520077529735e-05,0.000286469085105978,0.31912343237364,0.000520544551212125,1287.26812272992,408.203054003217
100,1,6,15,1,83.1801050302511,10.8198949697489,6.73635718222859e-05,0.000302137077822472,0.278253013866286,0.000718070118822868,1014690.73182697,322621.864486268
150,1,6,15,1,133.919302321651,10.0806976783491,6.60167959344881e-05,0.000295238520841849,0.214614995403313,0.000992616186877717,1887151136.45166,738129602.18607
200,1,6,15,1,184.229582138171,9.77041786182855,6.2309092919714e-05,0.000278333727945713,0.208435328484536,0.00104260312034394,1607901501.80746,518128631.085127
250,1,6,15,1,234.401067610588,9.59893238941189,5.85424072777107e-05,0.000261359371049666,0.200485933974907,0.00107325136220266,1449386256.23743,492126417.176547
75,1,7,17.5,1,53.1963538204525,14.8036461795475,1.75209567467082e-05,8.66944211119206e-05,0.346361093621662,0.000123075850799272,226.981276756471,78.3321563378675
100,1,7,17.5,1,79.8504122913046,13.1495877086954,2.0205161966793e-05,9.94590121967853e-05,0.276724576100271,0.0002123949498814,70879.830560858,27018.0123757619
150,1,7,17.5,1,130.97478457296,12.02521542704,2.16107749279905e-05,0.000105862225155858,0.233760143463675,0.000303515046157571,1951744494.11179,785155969.272154
200,1,7,17.5,1,181.424966882537,11.575033117463,2.1163865524612e-05,0.000103442519116169,0.233320003665712,0.0003262155968709,1663017127.71133,588112534.247888
250,1,7,17.5,1,231.669188069986,11.3308119300138,2.02471821308652e-05,9.88388698753426e-05,0.167591392379336,0.000420741649996118,1467510092.48769,553618800.595338
75,1,8,20,1,48.4080515158756,18.5919484841244,4.67409331389855e-06,2.50064102893128e-05,0.403625244350096,2.47330392427908e-05,67.775085602348,29.7899785080675
100,1,8,20,1,76.2654919008431,15.7345080991569,5.84583758427756e-06,3.10813140581681e-05,0.323275747936603,5.19287810012246e-05,7135.30992416106,2445.75976295481
150,1,8,20,1,127.929781309961,14.0702186900389,6.93553174882577e-06,3.6654523810166e-05,0.246095387201937,9.30375150172928e-05,1626737770.70713,655012185.823477
200,1,8,20,1,178.559069762201,13.4409302377988,7.08674270272322e-06,3.73466114199125e-05,0.193443054709326,0.000125215174416764,1662945153.96874,622530508.500775
250,1,8,20,1,228.893465974544,13.1065340254564,6.97066625940286e-06,3.66738441998121e-05,0.191255513935303,0.000132226751626605,1447091586.74625,585909702.037497
75,1,9,22.5,1,41.746427842268,24.253572157732,1.27245766428167e-06,7.26254266745765e-06,0.51571214186089,4.32893960656543e-06,30.6106799316164,19.7103044012592
100,1,9,22.5,1,72.3374738006393,18.6625261993607,1.60722461079555e-06,9.11124214732897e-06,0.347677587780346,1.27220504236226e-05,1050.85209681721,371.735377136115
150,1,9,22.5,1,124.770157545377,16.2298424546234,2.17378108030709e-06,1.22416532011087e-05,0.252064869158264,2.84024185629839e-05,401031544.878247,157997304.0041
